"id";"ship";"imo";"updated";"lat";"long";"sog";"cog";"hdg";"depPort";"arrPort";"etdSchedule";"etd";"atd";"etaSchedule";"eta";"ata";"travel_time_hours";"departure_delay_hours";"arrival_delay_hours";"departed_on_time";"arrived_on_time";"has_complete_voyage"
5067;Megastar;9773064;"2018-04-06 11:19";59.7684;24.806;22.8;20;18;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:22";1418.04;-0.18;-0.05;on time;on time;complete
5069;Star;9364722;"2018-04-06 11:18";59.8135;24.8118;22.0;197;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:31";1418.19;-0.18;0.1;on time;late arrival;complete
5070;Megastar;9773064;"2018-04-06 11:20";59.7749;24.8102;22.8;17;16;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:27";1418.13;-0.18;0.03;on time;late arrival;complete
5071;Star;9364722;"2018-04-06 11:19";59.807;24.8081;21.7;193;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:25";1418.09;-0.18;0.0;on time;on time;complete
5072;Megastar;9773064;"2018-04-06 11:21";59.7811;24.8135;22.7;14;12;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:21";1418.03;-0.18;-0.07;on time;on time;complete
5074;Star;9364722;"2018-04-06 11:20";59.8003;24.8044;22.2;197;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:32";1418.21;-0.18;0.12;on time;late arrival;complete
5075;Megastar;9773064;"2018-04-06 11:22";59.7878;24.8163;22.8;10;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:32";1418.21;-0.18;0.12;on time;late arrival;complete
5077;Star;9364722;"2018-04-06 11:21";59.7938;24.8008;22.2;196;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:27";1418.13;-0.18;0.03;on time;late arrival;complete
5079;Star;9364722;"2018-04-06 11:22";59.7871;24.7971;22.2;197;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:30";1418.18;-0.18;0.08;on time;late arrival;complete
5080;Megastar;9773064;"2018-04-06 11:24";59.8021;24.8218;22.8;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:28";1418.14;-0.18;0.05;on time;late arrival;complete
5082;Star;9364722;"2018-04-06 11:24";59.7805;24.7934;21.8;194;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:31";1418.19;-0.18;0.1;on time;late arrival;complete
5083;Megastar;9773064;"2018-04-06 11:25";59.8076;24.8239;22.8;10;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:23";1418.06;-0.18;-0.03;on time;on time;complete
5085;Megastar;9773064;"2018-04-06 11:26";59.8131;24.8259;22.8;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:30";1418.18;-0.18;0.08;on time;late arrival;complete
5087;Star;9364722;"2018-04-06 11:26";59.7678;24.7866;21.8;191;193;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:25";1418.09;-0.18;0.0;on time;on time;complete
5088;Megastar;9773064;"2018-04-06 11:27";59.8194;24.8284;22.8;11;11;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:28";1418.14;-0.18;0.05;on time;late arrival;complete
5090;Star;9364722;"2018-04-06 11:27";59.761;24.784;21.8;190;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:39";1418.33;-0.18;0.23;on time;late arrival;complete
5091;Megastar;9773064;"2018-04-06 11:28";59.8256;24.8309;22.9;12;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:27";1418.13;-0.18;0.03;on time;late arrival;complete
5093;Star;9364722;"2018-04-06 11:28";59.7541;24.7818;22.3;190;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:31";1418.19;-0.18;0.1;on time;late arrival;complete
5094;Megastar;9773064;"2018-04-06 11:29";59.8315;24.8333;23.0;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:32";1418.21;-0.18;0.12;on time;late arrival;complete
5096;Megastar;9773064;"2018-04-06 11:30";59.8387;24.8359;23.0;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:21";1418.03;-0.18;-0.07;on time;on time;complete
5098;Star;9364722;"2018-04-06 11:29";59.7473;24.7796;22.3;191;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:20";1418.01;-0.18;-0.08;on time;on time;complete
5099;Megastar;9773064;"2018-04-06 11:31";59.8442;24.8381;22.9;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:32";1418.21;-0.18;0.12;on time;late arrival;complete
5101;Star;9364722;"2018-04-06 11:30";59.7404;24.7775;22.2;191;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:34";1418.24;-0.18;0.15;on time;late arrival;complete
5102;Megastar;9773064;"2018-04-06 11:32";59.8504;24.8406;22.9;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:35";1418.26;-0.18;0.17;on time;late arrival;complete
5104;Star;9364722;"2018-04-06 11:31";59.7335;24.7753;22.2;192;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:40";1418.34;-0.18;0.25;on time;late arrival;complete
5105;Megastar;9773064;"2018-04-06 11:33";59.8573;24.8433;23.0;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:21";1418.03;-0.18;-0.07;on time;on time;complete
5106;Star;9364722;"2018-04-06 11:32";59.7266;24.7731;22.2;189;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:23";1418.06;-0.18;-0.03;on time;on time;complete
5108;Star;9364722;"2018-04-06 11:33";59.7197;24.7709;22.3;188;191;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:39";1418.33;-0.18;0.23;on time;late arrival;complete
5109;Star;9364722;"2018-04-06 11:34";59.7128;24.7685;22.4;189;194;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:33";1418.23;-0.18;0.13;on time;late arrival;complete
5110;Megastar;9773064;"2018-04-06 11:35";59.8725;24.8491;23.0;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:31";1418.19;-0.18;0.1;on time;late arrival;complete
5112;Star;9364722;"2018-04-06 11:36";59.7061;24.7642;22.3;204;205;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:25";1418.09;-0.18;0.0;on time;on time;complete
5113;Megastar;9773064;"2018-04-06 11:36";59.8789;24.8515;23.0;12;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:23";1418.06;-0.18;-0.03;on time;on time;complete
5115;Star;9364722;"2018-04-06 11:37";59.6994;24.7572;22.2;210;212;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:28";1418.14;-0.18;0.05;on time;late arrival;complete
5116;Megastar;9773064;"2018-04-06 11:37";59.8853;24.854;23.0;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:22";1418.04;-0.18;-0.05;on time;on time;complete
5118;Star;9364722;"2018-04-06 11:38";59.6941;24.7512;21.9;211;212;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:23";1418.06;-0.18;-0.03;on time;on time;complete
5119;Megastar;9773064;"2018-04-06 11:38";59.8917;24.8566;23.0;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:30";1418.18;-0.18;0.08;on time;late arrival;complete
5121;Star;9364722;"2018-04-06 11:39";59.6879;24.7443;22.0;212;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:33";1418.23;-0.18;0.13;on time;late arrival;complete
5122;Megastar;9773064;"2018-04-06 11:39";59.898;24.8591;22.8;10;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:24";1418.08;-0.18;0.0;on time;on time;complete
5124;Star;9364722;"2018-04-06 11:40";59.682;24.7376;22.2;211;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:35";1418.26;-0.18;0.17;on time;late arrival;complete
5125;Megastar;9773064;"2018-04-06 11:41";59.9047;24.8615;22.8;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:19";1417.99;-0.18;-0.08;on time;on time;complete
5127;Megastar;9773064;"2018-04-06 11:42";59.9111;24.864;22.9;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:32";1418.21;-0.18;0.13;on time;late arrival;complete
5129;Star;9364722;"2018-04-06 11:41";59.6754;24.7302;22.1;212;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:20";1418.01;-0.18;-0.08;on time;on time;complete
5130;Megastar;9773064;"2018-04-06 11:43";59.9174;24.8665;22.8;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:22";1418.04;-0.18;-0.03;on time;on time;complete
5132;Star;9364722;"2018-04-06 11:43";59.666;24.7197;22.2;213;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:27";1418.13;-0.18;0.03;on time;late arrival;complete
5133;Megastar;9773064;"2018-04-06 11:44";59.9238;24.8689;22.7;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:26";1418.11;-0.18;0.03;on time;late arrival;complete
5135;Star;9364722;"2018-04-06 11:43";59.6632;24.7166;22.3;213;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:20";1418.01;-0.18;-0.08;on time;on time;complete
5136;Megastar;9773064;"2018-04-06 11:45";59.9302;24.8714;22.6;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:26";1418.11;-0.18;0.03;on time;late arrival;complete
5138;Star;9364722;"2018-04-06 11:44";59.6582;24.711;22.3;211;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:28";1418.14;-0.18;0.05;on time;late arrival;complete
5139;Megastar;9773064;"2018-04-06 11:46";59.9364;24.8738;22.7;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:41";1418.36;-0.18;0.28;on time;late arrival;complete
5141;Star;9364722;"2018-04-06 11:45";59.6521;24.7041;22.4;212;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:25";"2018-06-04 12:28";1418.14;-0.18;0.05;on time;late arrival;complete
5142;Megastar;9773064;"2018-04-06 11:47";59.9431;24.8764;22.5;12;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:27";1418.13;-0.18;0.05;on time;late arrival;complete
5144;Star;9364722;"2018-04-06 11:46";59.6459;24.6971;22.4;213;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:26";1418.11;-0.18;0.03;on time;late arrival;complete
5145;Megastar;9773064;"2018-04-06 11:48";59.95;24.8792;22.7;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:16";1417.94;-0.18;-0.13;on time;on time;complete
5147;Star;9364722;"2018-04-06 11:48";59.6398;24.6903;22.3;212;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:29";1418.16;-0.18;0.08;on time;late arrival;complete
5148;Megastar;9773064;"2018-04-06 11:48";59.9505;24.8794;22.6;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:26";1418.11;-0.18;0.03;on time;late arrival;complete
5150;Star;9364722;"2018-04-06 11:49";59.6331;24.6828;22.3;211;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:29";1418.16;-0.18;0.08;on time;late arrival;complete
5151;Megastar;9773064;"2018-04-06 11:50";59.9629;24.8841;22.6;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:30";1418.18;-0.18;0.1;on time;late arrival;complete
5153;Star;9364722;"2018-04-06 11:49";59.6299;24.6792;22.3;216;211;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:30";1418.18;-0.18;0.1;on time;late arrival;complete
5154;Megastar;9773064;"2018-04-06 11:50";59.9646;24.8847;22.7;11;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:26";1418.11;-0.18;0.03;on time;late arrival;complete
5156;Star;9364722;"2018-04-06 11:51";59.6212;24.6709;22.3;207;201;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:31";1418.19;-0.18;0.12;on time;late arrival;complete
5157;Megastar;9773064;"2018-04-06 11:52";59.9734;24.8882;22.7;11;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:32";1418.21;-0.18;0.13;on time;late arrival;complete
5159;Star;9364722;"2018-04-06 11:52";59.6169;24.6681;22.3;204;197;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:31";1418.19;-0.18;0.12;on time;late arrival;complete
5160;Megastar;9773064;"2018-04-06 11:52";59.9765;24.8893;22.7;10;9;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:28";1418.14;-0.18;0.07;on time;late arrival;complete
5162;Star;9364722;"2018-04-06 11:53";59.6102;24.6653;22.2;196;188;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:22";1418.04;-0.18;-0.03;on time;on time;complete
5163;Megastar;9773064;"2018-04-06 11:53";59.9833;24.892;22.8;12;10;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:25";1418.09;-0.18;0.02;on time;late arrival;complete
5165;Star;9364722;"2018-04-06 11:54";59.6036;24.6646;22.1;180;178;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:33";1418.23;-0.18;0.15;on time;late arrival;complete
5166;Megastar;9773064;"2018-04-06 11:54";59.99;24.8946;22.7;9;6;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:37";1418.29;-0.18;0.22;on time;late arrival;complete
5168;Star;9364722;"2018-04-06 11:55";59.5967;24.6664;22.2;173;168;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:23";1418.06;-0.18;-0.02;on time;on time;complete
5169;Megastar;9773064;"2018-04-06 11:55";59.997;24.8959;22.7;4;1;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:19";1417.99;-0.18;-0.08;on time;on time;complete
5171;Star;9364722;"2018-04-06 11:56";59.5901;24.6709;22.1;162;157;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:20";1418.01;-0.18;-0.07;on time;on time;complete
5172;Megastar;9773064;"2018-04-06 11:57";60.0044;24.8968;22.7;4;2;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:22";1418.04;-0.18;-0.03;on time;on time;complete
5174;Star;9364722;"2018-04-06 11:57";59.5837;24.6764;22.0;155;158;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:27";1418.13;-0.18;0.05;on time;late arrival;complete
5175;Megastar;9773064;"2018-04-06 11:58";60.0115;24.8976;22.8;4;2;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:27";1418.13;-0.18;0.05;on time;late arrival;complete
5177;Star;9364722;"2018-04-06 11:57";59.5819;24.6779;22.3;157;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:28";1418.14;-0.18;0.07;on time;late arrival;complete
5178;Megastar;9773064;"2018-04-06 11:59";60.0184;24.8985;22.8;4;2;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:23";1418.06;-0.18;-0.02;on time;on time;complete
5180;Star;9364722;"2018-04-06 11:58";59.5756;24.6832;20.3;173;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:27";1418.13;-0.18;0.05;on time;late arrival;complete
5181;Megastar;9773064;"2018-04-06 12:00";60.0253;24.8994;22.8;3;2;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:24";1418.08;-0.18;0.0;on time;on time;complete
5183;Star;9364722;"2018-04-06 11:59";59.5696;24.6882;20.0;162;158;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:24";1418.08;-0.18;0.0;on time;on time;complete
5184;Megastar;9773064;"2018-04-06 12:00";60.0278;24.8997;22.8;4;2;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:24";"2018-06-04 12:19";1417.99;-0.18;-0.08;on time;on time;complete
5186;Star;9364722;"2018-04-06 12:01";59.5606;24.6959;21.9;155;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:28";1418.14;-0.18;0.08;on time;late arrival;complete
5187;Megastar;9773064;"2018-04-06 12:02";60.0365;24.9001;22.7;357;355;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:29";1418.16;-0.18;0.1;on time;late arrival;complete
5189;Star;9364722;"2018-04-06 12:01";59.5578;24.6982;21.8;167;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:29";1418.16;-0.18;0.1;on time;late arrival;complete
5190;Megastar;9773064;"2018-04-06 12:02";60.0397;24.8996;22.6;354;352;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:24";1418.08;-0.18;0.02;on time;late arrival;complete
5192;Star;9364722;"2018-04-06 12:02";59.5519;24.703;22.1;162;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:31";1418.19;-0.18;0.13;on time;late arrival;complete
5193;Megastar;9773064;"2018-04-06 12:04";60.0484;24.8973;22.6;353;352;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:26";1418.11;-0.18;0.05;on time;late arrival;complete
5195;Star;9364722;"2018-04-06 12:03";59.5474;24.7067;22.3;160;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:31";1418.19;-0.18;0.13;on time;late arrival;complete
5196;Megastar;9773064;"2018-04-06 12:04";60.0527;24.8966;22.5;358;356;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:32";1418.21;-0.18;0.15;on time;late arrival;complete
5198;Star;9364722;"2018-04-06 12:04";59.5398;24.7131;22.3;159;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:28";1418.14;-0.18;0.08;on time;late arrival;complete
5199;Megastar;9773064;"2018-04-06 12:05";60.0597;24.8965;22.7;0;359;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 13:32";1419.21;-0.18;1.15;on time;late arrival;complete
5201;Star;9364722;"2018-04-06 12:05";59.5354;24.7166;22.2;158;159;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:27";1418.13;-0.18;0.07;on time;late arrival;complete
5202;Megastar;9773064;"2018-04-06 12:07";60.0671;24.8965;22.5;1;0;EETLL;FIHEL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:20";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:18";1417.98;-0.18;-0.08;on time;on time;complete
5204;Star;9364722;"2018-04-06 12:07";59.5255;24.7248;22.3;161;160;FIHEL;EETLL;"2018-04-06 10:30";"2018-04-06 10:30";"2018-04-06 10:19:21";"2018-04-06 12:30";"2018-06-04 12:23";"2018-06-04 12:21";1418.03;-0.18;-0.03;on time;on time;complete
